"mz","time","MatchCategory","theoretical.mz","chemical_ID","Name","Formula","MonoisotopicMass","Adduct","ISgroup","Module_RTclust","time.y","mean_int_vec","MD"
295.19091,406.8,"Multiple",295.19282,"Formula_8734","Aniline","C6H7N",93.057849229,"3M-2H+NH4","ISgroup_16_3_20","16_3",406.8,27383.5,0.191
273.11082,418.3,"Multiple",273.11055,"Formula_8735","Isoniazid","C6H7N3O",137.058911861,"2M-H","ISgroup_16_3_12","16_3",418.3,8378.9,0.111
468.18149,599,"Multiple",468.1851,"Formula_8736","6-Methyladenine","C6H7N5",149.070145249,"3M-2H+Na","ISgroup_16_3_19","16_3",599,12902.9,0.181
484.15441,574.1,"Multiple",484.15904,"Formula_8736","6-Methyladenine","C6H7N5",149.070145249,"3M-2H+K","ISgroup_16_3_16","16_3",574.1,8264.4,0.154
511.21603,298.9,"Multiple",511.21445,"Formula_8737","7-Methylguanine","C6H7N5O",165.065059871,"3M-2H+NH4","ISgroup_16_3_22","16_3",298.9,2522.6,0.216
493.06816,516,"Multiple",493.06517,"Formula_8745","Amiloride","C6H8ClN7O",229.04788562,"2M+Cl","ISgroup_16_3_7","16_3",516,5015.5,0.068
215.12863,309.8,"Multiple",215.13022,"Formula_8746","2-Ethylpyrazine","C6H8N2",108.068748266,"2M-H","ISgroup_16_3_13","16_3",309.8,20255,0.129
388.21019,573.5,"Multiple",388.21026,"Formula_8747","Methylimidazole acetaldehyde","C6H8N2O",124.063662888,"3M-2H+NH4","ISgroup_16_3_22","16_3",573.5,3346.6,0.21
457.12805,598.4,"Multiple",457.12434,"Formula_8748","13-Dimethyluracil","C6H8N2O2",140.05857751,"3M-2H+K","ISgroup_16_3_13","16_3",598.4,11157.5,0.128
636.55592,742.6,"Multiple",636.56018,"Formula_875","Thiamine pyrophosphate","C12H19N4O7P2S",425.044967696,"3M-2H","ISgroup_16_3_56","16_3",742.6,2916.3,0.556
503.13284,292.2,"Multiple",503.12988,"Formula_8750","5-Hydroxymethyl-4-methyluracil","C6H8N2O3",156.053492132,"3M+Cl","ISgroup_16_3_14","16_3",292.2,15193.4,0.133
407.2192,573.5,"Multiple",407.21741,"Formula_8754","Tetrahydropteridine","C6H8N4",136.074896276,"3M-H","ISgroup_16_3_22","16_3",573.5,11999.3,0.219
424.24658,441.3,"Multiple",424.24396,"Formula_8754","Tetrahydropteridine","C6H8N4",136.074896276,"3M-2H+NH4","ISgroup_16_3_25","16_3",441.3,3413.1,0.247
191.10763,283.7,"Multiple",191.10775,"Formula_8755","2-Methyl-2-cyclopenten-1-one","C6H8O",96.057514878,"2M-H","ISgroup_16_3_11","16_3",283.7,54692.3,0.108
309.14526,501.8,"Multiple",309.14721,"Formula_8755","2-Methyl-2-cyclopenten-1-one","C6H8O",96.057514878,"3M-2H+Na","ISgroup_16_3_15","16_3",501.8,140028.1,0.145
227.0382,268.6,"Multiple",227.04042,"Formula_8757","Osmundalactone","C6H8O3",128.047344122,"3M+2Cl","ISgroup_16_3_4","16_3",268.6,41707.9,0.038
255.08715,230.4,"Multiple",255.08741,"Formula_8757","Osmundalactone","C6H8O3",128.047344122,"2M-H","ISgroup_16_3_9","16_3",230.4,66075.7,0.087
291.06643,335.9,"Multiple",291.06409,"Formula_8757","Osmundalactone","C6H8O3",128.047344122,"2M+Cl","ISgroup_16_3_7","16_3",335.9,7454.4,0.066
400.16342,588.1,"Multiple",400.1613,"Formula_8757","Osmundalactone","C6H8O3",128.047344122,"3M-2H+NH4","ISgroup_16_3_17","16_3",588.1,4366.6,0.163
405.1193,278.9,"Multiple",405.1167,"Formula_8757","Osmundalactone","C6H8O3",128.047344122,"3M-2H+Na","ISgroup_16_3_12","16_3",278.9,5585.8,0.119
341.0123,87.1,"Multiple",341.0135,"Formula_8758","Thiacremonone","C6H8O3S",160.019414812,"2M-2H+Na","ISgroup_16_3_2","16_3",87.1,12513.7,0.012
189.005,102.6,"Multiple",189.00353,"Formula_8763","Garcinia acid","C6H8O8",208.021917232,"M-H2O-H","ISgroup_16_3_1","16_3",102.6,284879.8,0.005
215.00179,139.4,"Multiple",215.00284,"Formula_8768","3-(Methylthio)methylthiophene","C6H8S2",144.006741636,"3M-2H","ISgroup_16_3_1","16_3",139.4,38128.9,0.002
301.238,588.1,"Multiple",301.23977,"Formula_8769","25-Dimethyl-1H-pyrrole","C6H9N",95.073499293,"3M-2H+NH4","ISgroup_16_3_24","16_3",588.1,6631.9,0.238
322.16663,429.8,"Multiple",322.1691,"Formula_8769","25-Dimethyl-1H-pyrrole","C6H9N",95.073499293,"3M-2H+K","ISgroup_16_3_17","16_3",429.8,5069.6,0.167
758.30906,291,"Multiple",758.31035,"Formula_877","2-(4-Methyl-5-thiazolyl)ethyl hexanoate","C12H19NO2S",241.113649547,"3M+Cl","ISgroup_16_3_31","16_3",291,5038.4,0.309
254.99415,102.6,"Multiple",254.99431,"Formula_8770","Imidazole acetol-phosphate","C6H9N2O5P",220.02490792,"M+Cl","ISgroup_16_3_100","16_3",102.6,15449.8,0.994
254.99415,102.6,"Multiple",254.99431,"Formula_8770","Imidazole acetol-phosphate","C6H9N2O5P",220.02490792,"2M+2Cl","ISgroup_16_3_100","16_3",102.6,15449.8,0.994
345.10947,456.5,"Multiple",345.10836,"Formula_8772","L-Histidine","C6H9N3O2",155.069476547,"2M+Cl","ISgroup_16_3_11","16_3",456.5,7671.1,0.109
365.14254,274,"Multiple",365.14397,"Formula_8775","26-Diamino-4-hydroxy-5-N-methylformamidopyrimidine","C6H9N5O2",183.075624557,"2M-H","ISgroup_16_3_15","16_3",274,8658.7,0.143
401.12252,415.3,"Multiple",401.12065,"Formula_8775","26-Diamino-4-hydroxy-5-N-methylformamidopyrimidine","C6H9N5O2",183.075624557,"2M+Cl","ISgroup_16_3_13","16_3",415.3,7624.8,0.123
225.56303,241.9,"Unique",225.56439,"Formula_8777","D-1-Piperideine-2-carboxylic acid","C6H9NO2",127.063328537,"3M+2Cl","ISgroup_16_3_57","16_3",241.9,10906.9,0.563
317.10028,330.4,"Multiple",317.09904,"Formula_8779","L-2-Amino-4-methylenepentanedioic acid","C6H9NO4",159.053157781,"2M-H","ISgroup_16_3_11","16_3",330.4,7385.9,0.1
466.29292,505.1,"Multiple",466.29226,"Formula_878","Terbutaline","C12H19NO3",225.136493479,"2M-2H+NH4","ISgroup_16_3_30","16_3",505.1,15167,0.293
487.22577,630.5,"Multiple",487.22159,"Formula_878","Terbutaline","C12H19NO3",225.136493479,"2M-2H+K","ISgroup_16_3_23","16_3",630.5,17622.2,0.226
403.06149,343.1,"Multiple",403.06064,"Formula_8781","Isosorbide Mononitrate","C6H9NO6",191.042987025,"2M-2H+Na","ISgroup_16_3_7","16_3",343.1,2374.2,0.061
589.15245,588.1,"Multiple",589.14823,"Formula_8781","Isosorbide Mononitrate","C6H9NO6",191.042987025,"3M-2H+NH4","ISgroup_16_3_16","16_3",588.1,9208.1,0.152
253.08285,417.7,"Multiple",253.08386,"Formula_8784","2-Ethyl-4-methylthiazole","C6H9NS",127.045569983,"2M-H","ISgroup_16_3_9","16_3",417.7,82944.4,0.083
493.06816,516,"Multiple",493.07219,"Formula_8785","(E)-4-Isothiocyanato-1-(methylthio)-1-butene","C6H9NS2",159.017640673,"3M-2H+NH4","ISgroup_16_3_7","16_3",516,5015.5,0.068
813.58334,703.3,"Multiple",813.57702,"Formula_8787","Tecnazene","C6HCl4NO2",258.876139109,"3M-2H+K","ISgroup_16_3_59","16_3",703.3,131726.5,0.583
262.83919,463.6,"Multiple",262.83973,"Formula_8788","Pentachlorophenol","C6HCl5O",263.847003189,"M-H","ISgroup_16_3_84","16_3",463.6,4352.6,0.839
262.83919,463.6,"Multiple",262.83973,"Formula_8788","Pentachlorophenol","C6HCl5O",263.847003189,"3M-3H","ISgroup_16_3_84","16_3",463.6,4352.6,0.839
262.83919,463.6,"Multiple",262.83973,"Formula_8788","Pentachlorophenol","C6HCl5O",263.847003189,"2M-2H","ISgroup_16_3_84","16_3",463.6,4352.6,0.839
790.53882,716.6,"Multiple",790.53373,"Formula_8788","Pentachlorophenol","C6HCl5O",263.847003189,"3M-H","ISgroup_16_3_54","16_3",716.6,21943.5,0.539
812.51125,461.8,"Multiple",812.51568,"Formula_8788","Pentachlorophenol","C6HCl5O",263.847003189,"3M-2H+Na","ISgroup_16_3_52","16_3",461.8,8506.6,0.511
828.48466,446.1,"Multiple",828.48962,"Formula_8788","Pentachlorophenol","C6HCl5O",263.847003189,"3M-2H+K","ISgroup_16_3_49","16_3",446.1,2771.8,0.485
772.32333,522.6,"Multiple",772.32245,"Formula_8789","Goyasaponin II","C70H110O35",1510.68276529,"M-H+Cl","ISgroup_16_3_33","16_3",522.6,51722.8,0.323
581.21298,629.9,"Multiple",581.21188,"Formula_879","Glutaconylcarnitine","C12H19NO6",273.121237345,"2M+Cl","ISgroup_16_3_22","16_3",629.9,5314.7,0.213
520.40776,601.4,"Unique",520.41289,"Formula_8791","Dolichol-14","C70H114O",970.88696827,"M+2Cl","ISgroup_16_3_41","16_3",601.4,35982.7,0.408
261.12391,85.5,"Multiple",261.12206,"Formula_880","Pirbuterol","C12H20N2O3",240.147392516,"M+Na-2H","ISgroup_16_3_13","16_3",85.5,2423.9,0.124
261.12391,85.5,"Multiple",261.12206,"Formula_880","Pirbuterol","C12H20N2O3",240.147392516,"M-2H+Na","ISgroup_16_3_13","16_3",85.5,2423.9,0.124
395.18916,326.8,"Multiple",395.19049,"Formula_880","Pirbuterol","C12H20N2O3",240.147392516,"3M+2Cl","ISgroup_16_3_19","16_3",326.8,69909.4,0.189
479.28301,421.4,"Multiple",479.28751,"Formula_880","Pirbuterol","C12H20N2O3",240.147392516,"2M-H","ISgroup_16_3_29","16_3",421.4,53767.6,0.283
496.31861,608.1,"Multiple",496.31406,"Formula_880","Pirbuterol","C12H20N2O3",240.147392516,"2M-2H+NH4","ISgroup_16_3_32","16_3",608.1,12580.9,0.319
517.24083,451.5,"Multiple",517.24339,"Formula_880","Pirbuterol","C12H20N2O3",240.147392516,"2M-2H+K","ISgroup_16_3_25","16_3",451.5,11024.3,0.241
568.46548,603.2,"Unique",568.46277,"Formula_8803","TG(24:024:1(15Z)18:2(9Z12Z))","C70H130O6",1066.986741892,"M+2Cl","ISgroup_16_3_47","16_3",603.2,33837.2,0.465
1076.86374,587.5,"Multiple",1076.86516,"Formula_8806","TG(24:1(15Z)22:6(4Z7Z10Z13Z16Z19Z)22:6(4Z7Z10Z13Z16Z19Z))","C71H112O6",1060.845891316,"M-2H+NH4","ISgroup_16_3_87","16_3",587.5,1220.6,0.864
708.36089,572.9,"Unique",708.35432,"Formula_8808","Undecaprenyl N-acetyl-glucosaminyl-N-acetyl-mannosaminuronate pyrophosphate","C71H116N2O18P2",1346.769837942,"M+2Cl","ISgroup_16_3_37","16_3",572.9,3794.6,0.361
425.16262,571.7,"Multiple",425.16026,"Formula_881","Sotalol","C12H20N2O3S",272.119463206,"3M-H+Cl","ISgroup_16_3_17","16_3",571.7,21627,0.163
710.26026,463.6,"Multiple",710.25462,"Formula_8811","TG(24:022:4(7Z10Z13Z16Z)22:6(4Z7Z10Z13Z16Z19Z))","C71H118O6",1066.892841508,"2M-3H","ISgroup_16_3_27","16_3",463.6,24073.6,0.26
534.45755,588.1,"Multiple",534.45479,"Formula_8813","TG(24:022:2(13Z16Z)22:6(4Z7Z10Z13Z16Z19Z))","C71H122O6",1070.924141636,"M-2H","ISgroup_16_3_46","16_3",588.1,6086.1,0.458
714.29152,521.4,"Unique",714.28592,"Formula_8814","TG(22:024:1(15Z)22:6(4Z7Z10Z13Z16Z19Z))","C71H124O6",1072.9397917,"2M-3H","ISgroup_16_3_30","16_3",521.4,25876.4,0.292
573.45165,623.8,"Multiple",573.45495,"Formula_8817","TG(22:024:022:5(4Z7Z10Z13Z16Z))","C71H128O6",1076.971091828,"M+2Cl","ISgroup_16_3_46","16_3",623.8,226308.4,0.452
167.03485,198.9,"Multiple",167.03341,"Formula_882","Captopril-cysteine disulfide","C12H20N2O5S2",336.08136314,"M-2H","ISgroup_16_3_4","16_3",198.9,5777.4,0.035
575.4668,640.8,"Multiple",575.4706,"Formula_8820","TG(22:024:1(15Z)22:2(13Z16Z))","C71H132O6",1081.002391956,"M+2Cl","ISgroup_16_3_47","16_3",640.8,281543.3,0.467
834.29391,522.6,"Multiple",834.30122,"Formula_8826","Glutathionylcobalamin","C72H104CoN16O20PS",1634.640312244,"M-H+Cl","ISgroup_16_3_30","16_3",522.6,14851.8,0.294
607.24349,544.4,"Multiple",607.24683,"Formula_883","2-Deoxymugineic acid","C12H20N2O7",304.127051004,"2M-H","ISgroup_16_3_25","16_3",544.4,6683.6,0.243
529.26595,284.9,"Multiple",529.26784,"Formula_8831","Ganglioside GD2 (d18:112:0)","C72H126N4O34",1590.8253472,"M-3H","ISgroup_16_3_27","16_3",284.9,20738.8,0.266
529.26641,321.3,"Multiple",529.26784,"Formula_8831","Ganglioside GD2 (d18:112:0)","C72H126N4O34",1590.8253472,"M-3H","ISgroup_16_3_27","16_3",321.3,54922.9,0.266
717.42957,571.7,"Multiple",717.43049,"Formula_8832","Ganglioside GM2 (d18:122:1(13Z))","C72H128N2O26",1436.875532278,"M-2H","ISgroup_16_3_43","16_3",571.7,3503.6,0.43
753.40594,366.8,"Multiple",753.40717,"Formula_8832","Ganglioside GM2 (d18:122:1(13Z))","C72H128N2O26",1436.875532278,"M+2Cl","ISgroup_16_3_41","16_3",366.8,1882.6,0.406
776.414,598.4,"Multiple",776.41394,"Formula_8835","Ganglioside GM1 (d18:016:0)","C72H130N2O31",1518.865755452,"M-H+Cl","ISgroup_16_3_42","16_3",598.4,4243.4,0.414
479.29676,497.9,"Multiple",479.295,"Formula_8837","Ganglioside GM2 (d18:022:0)","C72H132N2O26",1440.906832406,"M-3H","ISgroup_16_3_30","16_3",497.9,120699.3,0.297
719.44875,528.7,"Multiple",719.44614,"Formula_8837","Ganglioside GM2 (d18:022:0)","C72H132N2O26",1440.906832406,"M-2H","ISgroup_16_3_45","16_3",528.7,2669.7,0.449
1075.45563,646.3,"Multiple",1075.45521,"Formula_8841","Quillaic acid 3-galactosyl-(1-2)-xylosyl-(1-3)-glucuronide 28-glucosyl-(1-3)-glucosyl-(1-3)-rhamnosyl-(1-2)-4-acetyl-fucosyl ester","C73H114O39",1614.693723906,"2M-3H","ISgroup_16_3_46","16_3",646.3,1949.7,0.456
514.28397,305.6,"Multiple",514.28494,"Formula_8849","Ganglioside GM1 (18:118:0)","C73H131N3O31",1545.876654489,"M-3H","ISgroup_16_3_29","16_3",305.6,13132.9,0.284
317.10028,330.4,"Multiple",317.09849,"Formula_885","3-Hydroxymugineic acid","C12H20N2O9",336.116880248,"M-H2O-H","ISgroup_16_3_11","16_3",330.4,7385.9,0.1
335.11092,391.6,"Multiple",335.1096,"Formula_885","3-Hydroxymugineic acid","C12H20N2O9",336.116880248,"3M-3H","ISgroup_16_3_12","16_3",391.6,9969.6,0.111
335.11092,391.6,"Multiple",335.1096,"Formula_885","3-Hydroxymugineic acid","C12H20N2O9",336.116880248,"2M-2H","ISgroup_16_3_12","16_3",391.6,9969.6,0.111
335.11092,391.6,"Multiple",335.1096,"Formula_885","3-Hydroxymugineic acid","C12H20N2O9",336.116880248,"M-H","ISgroup_16_3_12","16_3",391.6,9969.6,0.111
357.09309,391,"Multiple",357.09155,"Formula_885","3-Hydroxymugineic acid","C12H20N2O9",336.116880248,"M+Na-2H","ISgroup_16_3_10","16_3",391,9959.9,0.093
357.09309,391,"Multiple",357.09155,"Formula_885","3-Hydroxymugineic acid","C12H20N2O9",336.116880248,"M-2H+Na","ISgroup_16_3_10","16_3",391,9959.9,0.093
693.21142,544.4,"Multiple",693.20843,"Formula_885","3-Hydroxymugineic acid","C12H20N2O9",336.116880248,"2M-2H+Na","ISgroup_16_3_22","16_3",544.4,4611.5,0.211
488.29399,499.7,"Multiple",488.29863,"Formula_8852","Ganglioside GM2 (d18:124:0)","C73H133N3O26",1467.917731443,"M-3H","ISgroup_16_3_30","16_3",499.7,21127.9,0.294
447.29339,340.7,"Multiple",447.29593,"Formula_8854","CL(16:1(9Z)16:1(9Z)16:1(9Z)16:1(9Z))","C73H134O17P2",1344.909625886,"M-3H","ISgroup_16_3_30","16_3",340.7,4939.2,0.293
447.29861,529.9,"Unique",447.29593,"Formula_8854","CL(16:1(9Z)16:1(9Z)16:1(9Z)16:1(9Z))","C73H134O17P2",1344.909625886,"M-3H","ISgroup_16_3_30","16_3",529.9,8337.1,0.299
671.44556,572.3,"Multiple",671.44754,"Formula_8854","CL(16:1(9Z)16:1(9Z)16:1(9Z)16:1(9Z))","C73H134O17P2",1344.909625886,"M-2H","ISgroup_16_3_45","16_3",572.3,2486.8,0.446
708.42649,598.4,"Multiple",708.43204,"Formula_8856","CL(16:016:1(9Z)16:1(9Z)16:1(9Z))","C73H136O17P2",1346.92527595,"M+2Cl","ISgroup_16_3_43","16_3",598.4,6023.2,0.426
350.1251,415.3,"Multiple",350.12655,"Formula_887","Glutathione episulfonium ion","C12H20N3O6S",334.107281077,"M-2H+NH4","ISgroup_16_3_13","16_3",415.3,6674,0.125
667.20782,544.4,"Multiple",667.20729,"Formula_887","Glutathione episulfonium ion","C12H20N3O6S",334.107281077,"2M-H","ISgroup_16_3_21","16_3",544.4,4145.9,0.208
689.19199,544.4,"Multiple",689.18923,"Formula_887","Glutathione episulfonium ion","C12H20N3O6S",334.107281077,"2M-2H+Na","ISgroup_16_3_20","16_3",544.4,6135.2,0.192
792.49391,639.6,"Multiple",792.48635,"Formula_888","Thiamine triphosphate","C12H20N4O10P3S",505.011298106,"3M+2Cl","ISgroup_16_3_50","16_3",639.6,7059.4,0.494
745.95639,455.8,"Unique",745.95941,"Formula_8882","Ganglioside GM2 (d18:126:1(17Z))","C75H135N3O26",1493.933381507,"M-2H","ISgroup_16_3_96","16_3",455.8,13427.6,0.956
685.46284,624.5,"Multiple",685.46319,"Formula_8888","CL(16:1(9Z)16:1(9Z)16:1(9Z)18:1(11Z))","C75H138O17P2",1372.940926014,"M-2H","ISgroup_16_3_47","16_3",624.5,28060.6,0.463
267.14677,415.3,"Multiple",267.14626,"Formula_889","Histidinyl-Isoleucine","C12H20N4O3",268.153540526,"M-H","ISgroup_16_3_15","16_3",415.3,36068.3,0.147
267.14677,415.3,"Multiple",267.14626,"Formula_889","Histidinyl-Isoleucine","C12H20N4O3",268.153540526,"2M-2H","ISgroup_16_3_15","16_3",415.3,36068.3,0.147
267.14677,415.3,"Multiple",267.14626,"Formula_889","Histidinyl-Isoleucine","C12H20N4O3",268.153540526,"3M-3H","ISgroup_16_3_15","16_3",415.3,36068.3,0.147
552.32985,470.8,"Multiple",552.32635,"Formula_889","Histidinyl-Isoleucine","C12H20N4O3",268.153540526,"2M-2H+NH4","ISgroup_16_3_33","16_3",470.8,65960.3,0.33
568.53842,629.9,"Unique",568.53305,"Formula_8892","TG(24:024:1(15Z)24:1(15Z))","C75H142O6",1139.080642276,"M-2H","ISgroup_16_3_54","16_3",629.9,1489.2,0.538
838.29489,494.3,"Multiple",838.29662,"Formula_8900","Flaxseed lignan-HMGA oligomer","C76H106O39",1642.63112365,"M-H+Cl","ISgroup_16_3_30","16_3",494.3,18598.3,0.295
776.9587,485.6,"Multiple",776.95961,"Formula_8908","Ganglioside GD3 (d18:124:0)","C76H137N3O29",1555.933775437,"M-2H","ISgroup_16_3_96","16_3",485.6,3942.7,0.959
794.94982,473.4,"Unique",794.94795,"Formula_8908","Ganglioside GD3 (d18:124:0)","C76H137N3O29",1555.933775437,"M-H+Cl","ISgroup_16_3_95","16_3",473.4,85359.8,0.95
712.27564,491.3,"Multiple",712.2755,"Formula_891","N2-(2-Carboxymethyl-2-hydroxysuccinoyl)arginine","C12H20N4O8",348.128113636,"2M-2H+NH4","ISgroup_16_3_28","16_3",491.3,22149.5,0.276
1037.62429,738.9,"Multiple",1037.62567,"Formula_8912","Ganglioside GD3 (d18:024:0)","C76H139N3O29",1557.949425501,"2M-3H","ISgroup_16_3_63","16_3",738.9,3552.7,0.624
728.4505,543.2,"Multiple",728.44769,"Formula_8914","CL(16:016:1(9Z)16:1(9Z)18:2(9Z12Z))","C76H140O17P2",1386.956576078,"M+2Cl","ISgroup_16_3_46","16_3",543.2,2599.3,0.451
729.45513,599,"Multiple",729.45552,"Formula_8915","CL(16:016:016:1(9Z)18:2(9Z12Z))","C76H142O17P2",1388.972226142,"M+2Cl","ISgroup_16_3_46","16_3",599,9827.5,0.455
730.45691,599,"Multiple",730.46334,"Formula_8916","CL(16:016:016:018:2(9Z12Z))","C76H144O17P2",1390.987876206,"M+2Cl","ISgroup_16_3_46","16_3",599,4353.4,0.457
359.29461,638.4,"Multiple",359.29555,"Formula_892","Homodihydrojasmone","C12H20O",180.151415262,"2M-H","ISgroup_16_3_30","16_3",638.4,2433.8,0.295
871.42218,629.9,"Multiple",871.42523,"Formula_8921","Ganglioside GT3 (d18:014:0)","C77H136N4O37",1708.888341386,"M-H+Cl","ISgroup_16_3_43","16_3",629.9,3571.2,0.422
548.29603,529.3,"Multiple",548.29551,"Formula_8923","Ganglioside GD2 (d18:016:0)","C77H137N3O34",1647.908348547,"M-3H","ISgroup_16_3_30","16_3",529.3,27392.9,0.296
720.49657,695.4,"Multiple",720.49065,"Formula_8933","CL(16:016:018:018:1(11Z))","C77H148O17P2",1407.019176334,"M-H+Cl","ISgroup_16_3_50","16_3",695.4,8082.5,0.497
721.49946,695.4,"Multiple",721.49848,"Formula_8934","CL(16:016:018:018:0)","C77H150O17P2",1409.034826398,"M-H+Cl","ISgroup_16_3_50","16_3",695.4,3879.8,0.499
581.24043,334.7,"Multiple",581.23805,"Formula_8937","Quillaic acid 3-galactosyl-(1-2)-xylosyl-(1-3)-glucuronide 28-glucosyl-(1-3)-glucosyl-(1-3)-xylosyl-(1-4)-rhamnosyl-(1-2)-4-acetyl-fucosyl ester","C78H122O43",1746.73598265,"M-3H","ISgroup_16_3_25","16_3",334.7,8989.2,0.24
871.42218,629.9,"Multiple",871.4212,"Formula_8940","Ganglioside GD2 (d18:19Z-18:1)","C78H136N4O34",1672.90359752,"M+2Cl","ISgroup_16_3_43","16_3",629.9,3571.2,0.422
557.30265,463.6,"Multiple",557.29914,"Formula_8942","Ganglioside GD2 (d18:118:0)","C78H138N4O34",1674.919247584,"M-3H","ISgroup_16_3_31","16_3",463.6,8500.9,0.303
526.31433,457,"Unique",526.3092,"Formula_8943","Ganglioside GD3 (d18:126:1(17Z))","C78H139N3O29",1581.949425501,"M-3H","ISgroup_16_3_32","16_3",457,182824.8,0.314
526.9769,387.4,"Multiple",526.98108,"Formula_8945","Ganglioside GD3 (d18:126:0)","C78H141N3O29",1583.965075565,"M-3H","ISgroup_16_3_98","16_3",387.4,8980.2,0.977
723.46467,551.1,"Multiple",723.46718,"Formula_8947","CL(16:1(9Z)16:1(9Z)18:1(11Z)18:2(9Z12Z))","C78H142O17P2",1412.972226142,"M-H+Cl","ISgroup_16_3_47","16_3",551.1,4580.8,0.465
556.29982,464.8,"Multiple",556.29551,"Formula_8956","Ganglioside GD2 (d18:118:1(11Z))","C79H137N3O34",1671.908348547,"M-3H","ISgroup_16_3_30","16_3",464.8,37014.6,0.3
177.12805,273.4,"Multiple",177.12794,"Formula_896","Dihydro-5-(2-octenyl)-2(3H)-furanone","C12H20O2",196.146329884,"M-H2O-H","ISgroup_16_3_13","16_3",273.4,5618.2,0.128
391.28475,546.8,"Multiple",391.28538,"Formula_896","Dihydro-5-(2-octenyl)-2(3H)-furanone","C12H20O2",196.146329884,"2M-H","ISgroup_16_3_29","16_3",546.8,62682.8,0.285
391.28506,425.6,"Multiple",391.28538,"Formula_896","Dihydro-5-(2-octenyl)-2(3H)-furanone","C12H20O2",196.146329884,"2M-H","ISgroup_16_3_29","16_3",425.6,120686.5,0.285
1075.63424,465.4,"Multiple",1075.63249,"Formula_8966","Ganglioside GM1 (d18:123:0)","C79H142N2O31",1614.959655836,"2M-3H","ISgroup_16_3_64","16_3",465.4,4485.3,0.634
209.10127,378.3,"Multiple",209.10001,"Formula_897","(S)-Menthone 8-thioacetate","C12H20O2S",228.118400574,"M-H2O-H","ISgroup_16_3_11","16_3",378.3,8438.5,0.101
455.22799,341.3,"Multiple",455.22953,"Formula_897","(S)-Menthone 8-thioacetate","C12H20O2S",228.118400574,"2M-H","ISgroup_16_3_23","16_3",341.3,10448.4,0.228
712.49155,679,"Multiple",712.48666,"Formula_8970","CL(18:2(9Z12Z)18:1(11Z)18:1(11Z)16:1(9Z))","C79H144O17P2",1426.987876206,"M-2H","ISgroup_16_3_50","16_3",679,5336.7,0.492
475.32659,406.8,"Unique",475.32723,"Formula_8971","CL(18:2(9Z12Z)18:1(11Z)18:1(11Z)16:0)","C79H146O17P2",1429.00352627,"M-3H","ISgroup_16_3_33","16_3",406.8,6212.7,0.327
714.50708,695.4,"Multiple",714.50231,"Formula_8972","CL(16:018:1(11Z)18:1(11Z)18:1(11Z))","C79H148O17P2",1431.019176334,"M-2H","ISgroup_16_3_51","16_3",695.4,39479.7,0.507
715.51032,695.4,"Multiple",715.51014,"Formula_8973","CL(16:018:018:1(11Z)18:1(11Z))","C79H150O17P2",1433.034826398,"M-2H","ISgroup_16_3_52","16_3",695.4,16683.3,0.51
716.52276,709.9,"Multiple",716.51796,"Formula_8974","CL(16:018:018:018:1(11Z))","C79H152O17P2",1435.050476462,"M-2H","ISgroup_16_3_53","16_3",709.9,9364.6,0.523
717.52468,709.3,"Multiple",717.52579,"Formula_8975","CL(16:018:018:018:0)","C79H154O17P2",1437.066126526,"M-2H","ISgroup_16_3_53","16_3",709.3,4319.9,0.525
735.52076,646.3,"Multiple",735.51413,"Formula_8975","CL(16:018:018:018:0)","C79H154O17P2",1437.066126526,"M-H+Cl","ISgroup_16_3_53","16_3",646.3,41276.8,0.521
243.16036,360.1,"Multiple",243.16152,"Formula_8977","Trimethylpyrazine","C7H10N2",122.08439833,"2M-H","ISgroup_16_3_17","16_3",360.1,26687.6,0.16
228.16024,293.4,"Multiple",228.16052,"Formula_898","Cucurbic acid","C12H20O3",212.141244506,"M-2H+NH4","ISgroup_16_3_17","16_3",293.4,24020.1,0.16
353.17885,423.8,"Multiple",353.18127,"Formula_898","Cucurbic acid","C12H20O3",212.141244506,"3M+2Cl","ISgroup_16_3_18","16_3",423.8,4107.9,0.179
255.11445,251,"Multiple",255.11573,"Formula_8983","235-Trimethylfuran","C7H10O",110.073164942,"2M+Cl","ISgroup_16_3_12","16_3",251,6791.8,0.114
107.05018,102.6,"Multiple",107.04969,"Formula_8984","Methyl sorbate","C7H10O2",126.068079564,"M-H2O-H","ISgroup_16_3_6","16_3",102.6,85473,0.05
251.1282,333.4,"Multiple",251.12888,"Formula_8984","Methyl sorbate","C7H10O2",126.068079564,"2M-H","ISgroup_16_3_13","16_3",333.4,46918.3,0.128
